Date Last Researched,Country/Area,Project Name,Unit Name,Project Name in Local Language / Script,Other Name(s),Capacity (MW),Status,Reactor Type,Model,Start Year,Retirement Year,Planned Retirement,Cancellation Year,Construction Start Date,First Criticality Date,First Grid Connection,Commercial Operation Date,Retirement Date,Owner,Owner Name in Local Language / Script,Operator,Operator Name in Local Language / Script,Reference Net Capacity (MW),Design Net Capacity (MW),Thermal Capacity (MWt),Latitude,Longitude,Location Accuracy,City,"Local Area (taluk, county)","Major Area (prefecture, district)",State/Province,Subregion,Region,GEM location ID,GEM unit ID,Wiki URL,capacity_numeric
2025-06-24,China,Xin'an nuclear power plant,1-1,山东海阳辛安核电项目,,600.0,announced,high temperature gas reactor,unknown,,,,,,,,,,China National Nuclear Corp [100%],中国核工业集团有限公司,China Nuclear Power Engineering,中国核电工程有限公司,,,,36.6602,120.9928,approximate,Xin'an,Haiyang City,Yantai,Shandong,Eastern Asia,Asia,L100000500363,G100000501001,https://www.gem.wiki/Xin'an_nuclear_power_plant,600.0
2025-06-24,China,Xin'an nuclear power plant,1-2,山东海阳辛安核电项目,,600.0,announced,high temperature gas reactor,unknown,,,,,,,,,,China National Nuclear Corp [100%],中国核工业集团有限公司,China Nuclear Power Engineering,中国核电工程有限公司,,,,36.6602,120.9928,approximate,Xin'an,Haiyang City,Yantai,Shandong,Eastern Asia,Asia,L100000500363,G100000501002,https://www.gem.wiki/Xin'an_nuclear_power_plant,600.0
2024-05-08,China,Xinyang nuclear power plant,1-1,信阳核电站,,1000.0,cancelled - inferred 4 y,unknown,unknown,,,,2021.0,,,,,,China General Nuclear Power Group Co Ltd [100%],中国广核集团有限公司,,,,,,32.1604,113.8731,approximate,,Shihe District,Xinyang,Henan,Eastern Asia,Asia,L100000500405,G100000501137,https://www.gem.wiki/Xinyang_nuclear_power_plant,1000.0
2024-05-08,China,Xinyang nuclear power plant,1-2,信阳核电站,,1000.0,cancelled - inferred 4 y,unknown,unknown,,,,2021.0,,,,,,China General Nuclear Power Group Co Ltd [100%],中国广核集团有限公司,,,,,,32.1604,113.8731,approximate,,Shihe District,Xinyang,Henan,Eastern Asia,Asia,L100000500405,G100000501138,https://www.gem.wiki/Xinyang_nuclear_power_plant,1000.0
2024-05-08,China,Xinyang nuclear power plant,2-3,信阳核电站,,1000.0,cancelled - inferred 4 y,unknown,unknown,,,,2021.0,,,,,,China General Nuclear Power Group Co Ltd [100%],中国广核集团有限公司,,,,,,32.1604,113.8731,approximate,,Shihe District,Xinyang,Henan,Eastern Asia,Asia,L100000500405,G100000501139,https://www.gem.wiki/Xinyang_nuclear_power_plant,1000.0
2024-05-08,China,Xinyang nuclear power plant,2-4,信阳核电站,,1000.0,cancelled - inferred 4 y,unknown,unknown,,,,2021.0,,,,,,China General Nuclear Power Group Co Ltd [100%],中国广核集团有限公司,,,,,,32.1604,113.8731,approximate,,Shihe District,Xinyang,Henan,Eastern Asia,Asia,L100000500405,G100000501140,https://www.gem.wiki/Xinyang_nuclear_power_plant,1000.0
2024-05-08,China,Xishui nuclear power plant,1-1,浠水核电厂,,1250.0,cancelled - inferred 4 y,pressurized water reactor,AP-1000,,,,2021.0,,,,,,China General Nuclear Power Group Co Ltd [100%],中国广核集团有限公司,Hubei Nuclear Power,湖北核电有限公司,,,,30.43927,115.2666,approximate,Qingquan,Xishui,Huanggang,Hubei,Eastern Asia,Asia,L100000500299,G100000500727,https://www.gem.wiki/Xishui_nuclear_power_plant,1250.0
2024-05-08,China,Xishui nuclear power plant,1-2,浠水核电厂,,1250.0,cancelled - inferred 4 y,pressurized water reactor,AP-1000,,,,2021.0,,,,,,China General Nuclear Power Group Co Ltd [100%],中国广核集团有限公司,Hubei Nuclear Power,湖北核电有限公司,,,,30.43927,115.2666,approximate,Qingquan,Xishui,Huanggang,Hubei,Eastern Asia,Asia,L100000500299,G100000500728,https://www.gem.wiki/Xishui_nuclear_power_plant,1250.0
2024-05-08,China,Xishui nuclear power plant,3,浠水核电厂,,1250.0,cancelled - inferred 4 y,pressurized water reactor,unknown,,,,2021.0,,,,,,China General Nuclear Power Group Co Ltd [100%],中国广核集团有限公司,Hubei Nuclear Power,湖北核电有限公司,,,,30.43927,115.2666,approximate,Qingquan,Xishui,Huanggang,Hubei,Eastern Asia,Asia,L100000500299,G100000500729,https://www.gem.wiki/Xishui_nuclear_power_plant,1250.0
2024-05-08,China,Xishui nuclear power plant,4,浠水核电厂,,1250.0,cancelled - inferred 4 y,pressurized water reactor,unknown,,,,2021.0,,,,,,China General Nuclear Power Group Co Ltd [100%],中国广核集团有限公司,Hubei Nuclear Power,湖北核电有限公司,,,,30.43927,115.2666,approximate,Qingquan,Xishui,Huanggang,Hubei,Eastern Asia,Asia,L100000500299,G100000500730,https://www.gem.wiki/Xishui_nuclear_power_plant,1250.0
2024-05-08,China,Xuancheng nuclear power plant,1,宣城核电站,,1000.0,cancelled - inferred 4 y,unknown,unknown,,,,2021.0,,,,,,China Datang Corp Ltd [100%],中国大唐集团有限公司,China Datang,中国大唐集团有限公司,,,,30.9412,118.76101,approximate,,,Xuancheng,Anhui,Eastern Asia,Asia,L100000500325,G100000500845,https://www.gem.wiki/Xuancheng_nuclear_power_plant,1000.0
2024-05-08,China,Xuancheng nuclear power plant,2,宣城核电站,,1000.0,cancelled - inferred 4 y,unknown,unknown,,,,2021.0,,,,,,China Datang Corp Ltd [100%],中国大唐集团有限公司,China Datang,中国大唐集团有限公司,,,,30.9412,118.76101,approximate,,,Xuancheng,Anhui,Eastern Asia,Asia,L100000500325,G100000500846,https://www.gem.wiki/Xuancheng_nuclear_power_plant,1000.0
2024-05-08,China,Xuancheng nuclear power plant,3,宣城核电站,,1000.0,cancelled - inferred 4 y,unknown,unknown,,,,2021.0,,,,,,China Datang Corp Ltd [100%],中国大唐集团有限公司,China Datang,中国大唐集团有限公司,,,,30.9412,118.76101,approximate,,,Xuancheng,Anhui,Eastern Asia,Asia,L100000500325,G100000500847,https://www.gem.wiki/Xuancheng_nuclear_power_plant,1000.0
2024-05-08,China,Xuancheng nuclear power plant,4,宣城核电站,,1000.0,cancelled - inferred 4 y,unknown,unknown,,,,2021.0,,,,,,China Datang Corp Ltd [100%],中国大唐集团有限公司,China Datang,中国大唐集团有限公司,,,,30.9412,118.76101,approximate,,,Xuancheng,Anhui,Eastern Asia,Asia,L100000500325,G100000500848,https://www.gem.wiki/Xuancheng_nuclear_power_plant,1000.0
2025-06-24,China,Xudapu nuclear power plant,1-1,徐大堡核电站,Xudabao nuclear power plant,1250.0,construction,pressurized water reactor,AP-1000,2028.0,,,,2023-11-15,,,2028,,China National Nuclear Power Co Ltd [100%],中国核能电力股份有限公司,CNNC Liaoning Nuclear Power,中核辽宁核电有限公司,,,,40.352824,120.548637,exact,Xudapu,Xingcheng City,Huludao,Liaoning,Eastern Asia,Asia,L100000500353,G100000500954,https://www.gem.wiki/Xudapu_nuclear_power_plant,1250.0
2025-06-24,China,Xudapu nuclear power plant,1-2,徐大堡核电站,Xudabao nuclear power plant,1250.0,construction,pressurized water reactor,AP-1000,2029.0,,,,2024-07-17,,,2029,,China National Nuclear Power Co Ltd [100%],中国核能电力股份有限公司,CNNC Liaoning Nuclear Power,中核辽宁核电有限公司,,,,40.352824,120.548637,exact,Xudapu,Xingcheng City,Huludao,Liaoning,Eastern Asia,Asia,L100000500353,G100000500955,https://www.gem.wiki/Xudapu_nuclear_power_plant,1250.0
2025-06-24,China,Xudapu nuclear power plant,2-3,徐大堡核电站,Xudabao nuclear power plant,1274.0,construction,pressurized water reactor,VVER-1200/V-491,,,,,2021-05-01,,,,,China National Nuclear Power Co Ltd [100%],中国核能电力股份有限公司,CNNC Liaoning Nuclear Power,中核辽宁核电有限公司,1200.0,1200.0,3200.0,40.352824,120.548637,exact,Xudapu,Xingcheng City,Huludao,Liaoning,Eastern Asia,Asia,L100000500353,G100000500953,https://www.gem.wiki/Xudapu_nuclear_power_plant,1274.0
2025-06-24,China,Xudapu nuclear power plant,2-4,徐大堡核电站,Xudabao nuclear power plant,1274.0,construction,pressurized water reactor,VVER-1200/V-491,,,,,2021-05-01,,,,,China National Nuclear Power Co Ltd [100%],中国核能电力股份有限公司,CNNC Liaoning Nuclear Power,中核辽宁核电有限公司,1200.0,1200.0,3200.0,40.352824,120.548637,exact,Xudapu,Xingcheng City,Huludao,Liaoning,Eastern Asia,Asia,L100000500353,G100000500952,https://www.gem.wiki/Xudapu_nuclear_power_plant,1274.0
2025-06-24,China,Xudapu nuclear power plant,3-5,徐大堡核电站,Xudabao nuclear power plant,1250.0,announced,pressurized water reactor,unknown,,,,,,,,,,China National Nuclear Power Co Ltd [100%],中国核能电力股份有限公司,CNNC Liaoning Nuclear Power,中核辽宁核电有限公司,,,,40.352824,120.548637,exact,Xudapu,Xingcheng City,Huludao,Liaoning,Eastern Asia,Asia,L100000500353,G100000500956,https://www.gem.wiki/Xudapu_nuclear_power_plant,1250.0
2025-06-24,China,Xudapu nuclear power plant,3-6,徐大堡核电站,Xudabao nuclear power plant,1250.0,announced,pressurized water reactor,unknown,,,,,,,,,,China National Nuclear Power Co Ltd [100%],中国核能电力股份有限公司,CNNC Liaoning Nuclear Power,中核辽宁核电有限公司,,,,40.352824,120.548637,exact,Xudapu,Xingcheng City,Huludao,Liaoning,Eastern Asia,Asia,L100000500353,G100000500957,https://www.gem.wiki/Xudapu_nuclear_power_plant,1250.0
2024-05-08,China,Yangjiang nuclear power plant,1,阳江核电站,,1086.0,operating,pressurized water reactor,CPR-1000,2014.0,,,,2008,2013-12-23,2013-12-31,2014-03-25,,China General Nuclear Power Co Ltd [100%],中国广核电力股份有限公司,Yangjiang Nuclear Power,阳江核电有限公司,1000.0,1021.0,2905.0,21.7092,112.2607,exact,Dongping,Yangdong District,Yangjiang,Guangdong,Eastern Asia,Asia,L100000500359,G100000500992,https://www.gem.wiki/Yangjiang_nuclear_power_plant,1086.0
2024-05-08,China,Yangjiang nuclear power plant,2,阳江核电站,,1086.0,operating,pressurized water reactor,CPR-1000,2015.0,,,,2009,2015-03-02,2015-03-10,2015-06-05,,China General Nuclear Power Co Ltd [100%],中国广核电力股份有限公司,Yangjiang Nuclear Power,阳江核电有限公司,1000.0,1000.0,2905.0,21.7092,112.2607,exact,Dongping,Yangdong District,Yangjiang,Guangdong,Eastern Asia,Asia,L100000500359,G100000500993,https://www.gem.wiki/Yangjiang_nuclear_power_plant,1086.0
2024-05-08,China,Yangjiang nuclear power plant,3,阳江核电站,,1086.0,operating,pressurized water reactor,CPR-1000,2016.0,,,,2010-11-15,2015-10-11,2015-10-18,2016-01-01,,China General Nuclear Power Co Ltd [100%],中国广核电力股份有限公司,Yangjiang Nuclear Power,阳江核电有限公司,1000.0,1000.0,2905.0,21.7092,112.2607,exact,Dongping,Yangdong District,Yangjiang,Guangdong,Eastern Asia,Asia,L100000500359,G100000500988,https://www.gem.wiki/Yangjiang_nuclear_power_plant,1086.0
2024-05-08,China,Yangjiang nuclear power plant,4,阳江核电站,,1086.0,operating,pressurized water reactor,CPR-1000,2017.0,,,,2012-11-17,2016-12-30,2017-01-08,2017-03-15,,China General Nuclear Power Co Ltd [100%],中国广核电力股份有限公司,Yangjiang Nuclear Power,阳江核电有限公司,1000.0,1000.0,2905.0,21.7092,112.2607,exact,Dongping,Yangdong District,Yangjiang,Guangdong,Eastern Asia,Asia,L100000500359,G100000500989,https://www.gem.wiki/Yangjiang_nuclear_power_plant,1086.0
2024-05-08,China,Yangjiang nuclear power plant,5,阳江核电站,,1086.0,operating,pressurized water reactor,ACPR-1000,2018.0,,,,2013-09-18,2013,2018-05-23,2018-07-12,,China General Nuclear Power Co Ltd [100%],中国广核电力股份有限公司,Yangjiang Nuclear Power,阳江核电有限公司,1000.0,1021.0,2905.0,21.7092,112.2607,exact,Dongping,Yangdong District,Yangjiang,Guangdong,Eastern Asia,Asia,L100000500359,G100000500990,https://www.gem.wiki/Yangjiang_nuclear_power_plant,1086.0
2024-05-08,China,Yangjiang nuclear power plant,6,阳江核电站,,1086.0,operating,pressurized water reactor,ACPR-1000,2019.0,,,,2013-12-23,2014,2019-06-29,2019-07-24,,China General Nuclear Power Co Ltd [100%],中国广核电力股份有限公司,Yangjiang Nuclear Power,阳江核电有限公司,1000.0,1000.0,2905.0,21.7092,112.2607,exact,Dongping,Yangdong District,Yangjiang,Guangdong,Eastern Asia,Asia,L100000500359,G100000500991,https://www.gem.wiki/Yangjiang_nuclear_power_plant,1086.0
2024-05-08,China,Yangxi nuclear power plant,1-1,阳西核电站,,1000.0,cancelled - inferred 4 y,unknown,unknown,,,,,,,,,,China Datang Corp Ltd [100%],中国大唐集团有限公司,,,,,,21.7516,111.6413,approximate,,Yangxi,Yangjiang,Guangdong,Eastern Asia,Asia,L100000500406,G100000501141,https://www.gem.wiki/Yangxi_nuclear_power_plant,1000.0
2024-05-08,China,Yangxi nuclear power plant,1-2,阳西核电站,,1000.0,cancelled - inferred 4 y,unknown,unknown,,,,,,,,,,China Datang Corp Ltd [100%],中国大唐集团有限公司,,,,,,21.7516,111.6413,approximate,,Yangxi,Yangjiang,Guangdong,Eastern Asia,Asia,L100000500406,G100000501142,https://www.gem.wiki/Yangxi_nuclear_power_plant,1000.0
2024-05-08,China,Yangxi nuclear power plant,3,阳西核电站,,1000.0,cancelled - inferred 4 y,unknown,unknown,,,,,,,,,,China Datang Corp Ltd [100%],中国大唐集团有限公司,,,,,,21.7516,111.6413,approximate,,Yangxi,Yangjiang,Guangdong,Eastern Asia,Asia,L100000500406,G100000501143,https://www.gem.wiki/Yangxi_nuclear_power_plant,1000.0
2024-05-08,China,Yangxi nuclear power plant,4,阳西核电站,,1000.0,cancelled - inferred 4 y,unknown,unknown,,,,,,,,,,China Datang Corp Ltd [100%],中国大唐集团有限公司,,,,,,21.7516,111.6413,approximate,,Yangxi,Yangjiang,Guangdong,Eastern Asia,Asia,L100000500406,G100000501144,https://www.gem.wiki/Yangxi_nuclear_power_plant,1000.0
2024-05-08,China,Yangxi nuclear power plant,5,阳西核电站,,1000.0,cancelled - inferred 4 y,unknown,unknown,,,,,,,,,,China Datang Corp Ltd [100%],中国大唐集团有限公司,,,,,,21.7516,111.6413,approximate,,Yangxi,Yangjiang,Guangdong,Eastern Asia,Asia,L100000500406,G100000501145,https://www.gem.wiki/Yangxi_nuclear_power_plant,1000.0
2024-05-08,China,Yangxi nuclear power plant,6,阳西核电站,,1000.0,cancelled - inferred 4 y,unknown,unknown,,,,,,,,,,China Datang Corp Ltd [100%],中国大唐集团有限公司,,,,,,21.7516,111.6413,approximate,,Yangxi,Yangjiang,Guangdong,Eastern Asia,Asia,L100000500406,G100000501146,https://www.gem.wiki/Yangxi_nuclear_power_plant,1000.0
2024-05-08,China,Yanjiashan nuclear power plant,1-1,烟家山核电站,万安核电站 (Phase 1-1),1250.0,cancelled - inferred 4 y,unknown,unknown,,,,2021.0,,,,,,Jiangxi Ganyue Expressway; China National Nuclear CORP; Jiangxi Ganneng Co Ltd [100%],江西赣粤高速公路股份有限公司; 中国核工业集团公司; 江西赣能股份有限公司,CNNC Jiangxi Nuclear Power,中核江西核电公司,,,,26.6527,114.7901,approximate,Yanjiashan,Wan'an,Ji'an,Jiangxi,Eastern Asia,Asia,L100000500342,G100000500910,https://www.gem.wiki/Yanjiashan_nuclear_power_plant,1250.0
2024-05-08,China,Yanjiashan nuclear power plant,1-2,烟家山核电站,万安核电站 (Phase 1-1),1250.0,cancelled - inferred 4 y,unknown,unknown,,,,2021.0,,,,,,Jiangxi Ganyue Expressway; China National Nuclear CORP; Jiangxi Ganneng Co Ltd [100%],江西赣粤高速公路股份有限公司; 中国核工业集团公司; 江西赣能股份有限公司,CNNC Jiangxi Nuclear Power,中核江西核电公司,,,,26.6527,114.7901,approximate,Yanjiashan,Wan'an,Ji'an,Jiangxi,Eastern Asia,Asia,L100000500342,G100000500911,https://www.gem.wiki/Yanjiashan_nuclear_power_plant,1250.0
2024-05-24,China,Yibin Beijiang nuclear power plant,1,宜宾北江核电厂,,1250.0,cancelled - inferred 4 y,pressurized heavy water reactor,CAP1000,,,,,,,,,,China National Nuclear Power Co Ltd [100%],中国核能电力股份有限公司,,,,,,28.924659,104.265012,approximate,Juexi,Xuzhou District,Yibin,Sichuan,Eastern Asia,Asia,L100001016315,G100001017804,https://www.gem.wiki/Yibin_Beijiang_nuclear_power_plant,1250.0
2024-05-24,China,Yibin Beijiang nuclear power plant,2,宜宾北江核电厂,,1250.0,cancelled - inferred 4 y,pressurized heavy water reactor,CAP1000,,,,,,,,,,China National Nuclear Power Co Ltd [100%],中国核能电力股份有限公司,,,,,,28.924659,104.265012,approximate,Juexi,Xuzhou District,Yibin,Sichuan,Eastern Asia,Asia,L100001016315,G100001017805,https://www.gem.wiki/Yibin_Beijiang_nuclear_power_plant,1250.0
2024-05-08,China,Yingtan nuclear power plant,1-1,鹰潭核电站,,1250.0,cancelled - inferred 4 y,pressurized water reactor,CAP1000,,,,2021.0,,,,,,China Huaneng Group Co Ltd [100%],中国华能集团有限公司,Huaneng Nuclear Power Development,华能核电开发有限公司,,,,28.26801,117.0672,approximate,,,Yingtan,Jiangxi,Eastern Asia,Asia,L100000500407,G100000501147,https://www.gem.wiki/Yingtan_nuclear_power_plant,1250.0
2024-05-08,China,Yingtan nuclear power plant,1-2,鹰潭核电站,,1250.0,cancelled - inferred 4 y,pressurized water reactor,CAP1000,,,,2021.0,,,,,,China Huaneng Group Co Ltd [100%],中国华能集团有限公司,Huaneng Nuclear Power Development,华能核电开发有限公司,,,,28.26801,117.0672,approximate,,,Yingtan,Jiangxi,Eastern Asia,Asia,L100000500407,G100000501148,https://www.gem.wiki/Yingtan_nuclear_power_plant,1250.0
2024-05-08,China,Yingtan nuclear power plant,3,鹰潭核电站,,1250.0,cancelled - inferred 4 y,pressurized water reactor,CAP1000,,,,2021.0,,,,,,China Huaneng Group Co Ltd [100%],中国华能集团有限公司,Huaneng Nuclear Power Development,华能核电开发有限公司,,,,28.26801,117.0672,approximate,,,Yingtan,Jiangxi,Eastern Asia,Asia,L100000500407,G100000501149,https://www.gem.wiki/Yingtan_nuclear_power_plant,1250.0
2024-05-08,China,Yingtan nuclear power plant,4,鹰潭核电站,,1250.0,cancelled - inferred 4 y,pressurized water reactor,CAP1000,,,,2021.0,,,,,,China Huaneng Group Co Ltd [100%],中国华能集团有限公司,Huaneng Nuclear Power Development,华能核电开发有限公司,,,,28.26801,117.0672,approximate,,,Yingtan,Jiangxi,Eastern Asia,Asia,L100000500407,G100000501150,https://www.gem.wiki/Yingtan_nuclear_power_plant,1250.0
2025-06-24,China,Zhangzhou nuclear power plant,1-1,漳州核电站,,1212.0,operating,pressurized water reactor,HPR-1000,2025.0,,,,2019-10-16,,2024-11-28,2025-01-01,,China National Nuclear Power Co Ltd [100%],中国核能电力股份有限公司,CNNC Zhangzhou Energy,中核国电漳州能源有限公司,1126.0,1126.0,3180.0,23.828923,117.494944,exact,Lieyu,Yunxiao,Zhangzhou,Fujian,Eastern Asia,Asia,L100000500350,G100000500939,https://www.gem.wiki/Zhangzhou_nuclear_power_plant,1212.0
2025-06-24,China,Zhangzhou nuclear power plant,1-2,漳州核电站,,1212.0,construction,pressurized water reactor,HPR-1000,2025.0,,,,2020-09-04,,,2025,,China National Nuclear Power Co Ltd [100%],中国核能电力股份有限公司,CNNC Zhangzhou Energy,中核国电漳州能源有限公司,1126.0,1126.0,3190.0,23.828923,117.494944,exact,Lieyu,Yunxiao,Zhangzhou,Fujian,Eastern Asia,Asia,L100000500350,G100000500938,https://www.gem.wiki/Zhangzhou_nuclear_power_plant,1212.0
2025-06-24,China,Zhangzhou nuclear power plant,2-3,漳州核电站,,1150.0,construction,pressurized water reactor,HPR-1000,2028.0,,,,2024-02-22,,,2028,,China National Nuclear Power Co Ltd [100%],中国核能电力股份有限公司,CNNC Zhangzhou Energy,中核国电漳州能源有限公司,,,,23.828923,117.494944,exact,Lieyu,Yunxiao,Zhangzhou,Fujian,Eastern Asia,Asia,L100000500350,G100000500940,https://www.gem.wiki/Zhangzhou_nuclear_power_plant,1150.0
2025-06-24,China,Zhangzhou nuclear power plant,2-4,漳州核电站,,1150.0,construction,pressurized water reactor,HPR-1000,2029.0,,,,2024-09-27,,,2029,,China National Nuclear Power Co Ltd [100%],中国核能电力股份有限公司,CNNC Zhangzhou Energy,中核国电漳州能源有限公司,,,,23.828923,117.494944,exact,Lieyu,Yunxiao,Zhangzhou,Fujian,Eastern Asia,Asia,L100000500350,G100000500941,https://www.gem.wiki/Zhangzhou_nuclear_power_plant,1150.0
